accordance,achieved,achieving,action,actions,active,activities,activity,address,addresses,agenda,agreement,agreements,agriculture,aid,amount,amounts,applicant,applicants,application,applications,architecture,area,areas,article,articles,aspects,associations,automatic,award,bank,behaviour,beneficiaries,beneficiary,bodies,body,budget,budgetary,building,buildings,call,calls,cancer,capital,case,cases,centre,centres,commission,companies,company,condition,conditions,confidentiality,confirm,consumption,contact,contacts,content,contents,contract,contracts,contribution,contributions,core,cost,costs,council,countries,country,covering,creation,criteria,culture,data,date,dates,deal,decision,decisions,demand,demonstration,description,developing,development,developments,duration,dynamics,economies,economy,educational,effect,effects,eligible,emerging,energy,engagement,engineering,enhancing,enterprises,environment,environments,establishment,establishments,ethical,evaluation,evaluations,expenditure,expenditures,extent,facilities,factors,field,fields,finances,financing,formal,foundation,foundations,framework,full,fund,funding,funds,general,goals,governance,governmental,grant,grants,group,groups,guideline,guidelines,health,hearings,humanities,hydrogen,impact,impacts,implementation,including,increase,increasing,indicative,individual,individuals,industries,industry,information,infrastructure,infrastructures,innovation,innovations,institution,institutions,instrument,instruments,interaction,interactions,interest,interests,interim,investment,involve,issue,issues,key,knowledge,laboratory,law,leadership,length,life,line,manufacturing,maximum,medium,member,members,message,modelling,national,negotiation,negotiations,notice,notification,number,numbers,objective,objectives,obligations,open,organisation,organisations,organization,organizations,outcome,outcomes,parliament,participant,participants,parties,partner,partners,parts,party,payment,payments,percentage,performance,person,personal,persons,place,plan,planning,plans,play,point,points,priorities,priority,procurement,production,program,programme,programmes,programs,project,projects,promoter,promoters,promotion,proposal,proposals,protection,provision,provisions,public,publication,put,rate,rates,reader,reference,regard,relevance,repair,reporting,request,requests,requirements,result,results,return,review,rule,rules,scale,scales,scheme,schemes,science,sciences,scope,score,scores,screening,section,sections,sector,sectors,security,service,services,set,simulation,situation,situations,social,societal,societies,society,specific,staff,stem,storage,strengthening,strong,subject,submission,submit,success,sum,sums,support,supports,sustainable,synergies,taking,technological,technologies,technology,theme,themes,topic,topics,transfer,transnational,transport,treaty,union,user,users,values,view,views,vision,ways,welfare,world,writing,@@class@@
0,0,0,0,0,0,0.322,0,0,0,0,0,0,0,0,0,0,0.785,0.415,0.336,0.697,0,0,0.731,0,0,0,0,0,0.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.71,0,0,0.306,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0.472,0,0.311,0.482,0,0,0.472,0,0,0,0,0,0.526,0,0,0,0,0,0,0,0,0,0,0,1.678,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,1.811,0,0,0.565,0,0.223,0,0.298,0,0,0,0.359,0.476,0.74,0,0,0,0.968,0,1.716,0,0,0,0,0.279,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0.621,0,0,0,0,0,0,0,0,0,0,0,0,0.598,0,0.914,1.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0,0,0,0,0,0.799,0,0,0.551,0.668,0,0,0,0.78,0,0,0.862,0,0,2.222,0,0.489,2.611,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,0,0,0.681,0,0,0,0,0,0,0.583,0,0.322,1.341,0,0,0,0,0,0,0,1.045,1.412,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0,0.71,0,0,0.685,0.373,0.71,0,0,0,0,0,0,0.771,0,0,0,0,0,0,0,0.64,0,0,0,0,0,1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.25,0,0.352,0,0,0,0,0,1.126,0.542,0.904,0,0.323,0.261,0.542,0,0.434,0,0,0,0,1.104,0,0.562,0,0,0,0,0,0,0.268,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0.362,0,0,0,0.345,0,0,0,0.706,0,0.412,0.744,0,0,0.367,0,0.242,0.375,0,0,0.367,0,0,0.406,0.979,0,0,0.639,0,0,0.523,0,0.357,0,0,0,0,0,1.304,0,0,0.328,0,0,0,1.314,0,0,0,1.454,0,0,0,0,0,0,0,0,0,0,0,0.614,0,0,0,1.408,1.304,0,0.439,0.793,0.173,0.483,0.231,0.973,0,0,0.279,0.37,0,0.562,0,0,0.753,0,1.334,0,0,0,0,0.217,0,0,0,0.507,0,0,0,0.09,0,0,0,0,1.126,0.483,0,0,0,0,0,0.748,0,0,0,0,0.474,0,0.465,0,0.71,0,0,0.852,0.477,0,0.403,0,0,0.592,0,0,0,0,0,0,0,0.332,0,0,0,0,0.406,0,0,1.676,1.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0.428,0,0,0,0,0,0,0,0.67,0,0,1.727,0,0,2.03,0,0,0,0,0,0.318,0,0,0,0,0.274,0,0,0,0,0,0.529,0,0,0,0,0.775,1.222,0,0.666,0,0,0,1.454,0,0,0,0,0,0.812,1.097,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0.532,0,0,0,0,1.104,0,0,0.434,0.599,0,0,0,0.189,0,0,0,0,0,0,0,0,0,0,0.617,0,0,0,0,0.347,0,0,0,0,1.214,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0.439,1.177,0,0,0,0,0,0,0,0.762,0.403,0.326,0.676,0,0,0,0,0,0,0,0,0.701,0,0,0,0,0,0,0,0,1.014,0,0,0,0,0,0.468,0,1.026,0,0,0,0,0,0,0,0,0,0.43,0,0,1.014,0.881,0,0,0,0,0,0.458,0,0.302,0.468,0,0,0.458,0,0,0.507,1.222,0,0.51,0,0,0,0.652,0,0,0,0,0,0,0,1.628,0,0,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951,1.757,1.628,0,0.548,0,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,1.665,0,0,0,0,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.775,0,0,0.534,0,0,1.229,0,0,0,0,0,0,0,2.156,0.167,0,2.534,0,0,0,0,0,0,0,0,0,0,0.343,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.313,1.301,0,0,0,0,0,0,0,1.014,1.37,0,0,0,0,0,0,0,0,0,0,0,0.412,0,0,0,0.689,0,0,0.664,0,0.689,0,0,0,0,0,0,0.748,0,0,0,0.236,0,0,0,0,0,0,0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237,3
0,0,0,0.294,0,0,0.26,0,0.365,0.979,0,0,0,0,0,0,0,0.633,0.335,0.271,0.562,0,0.45,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,0,0,0,1.131,0,0.389,0,0,0,0,0,0,0,0.376,0,0,0,0.357,0,0,0,0,0,0,0,0,0,0.381,0,0.251,0.389,0,0,0.381,0,0.456,0,0,1.003,0,0,0,0,0,0.944,0.37,0,0.552,0,0,0,1.353,0,0,0,1.314,0,0,0,0,0,0.823,1.508,0,0,0,0.323,0,0,0,0,0,1.131,0.419,0,0,0.611,0,1.46,1.353,0,0,0,0.18,0.501,0.24,1.009,0,0,0,0.383,0.597,0.583,0,0,0.781,0,0,0,0.421,0,0,0.225,0,0,0,0.526,0.745,0,0,0.093,0,0,0,0,0,0.501,0,0,0,0,0,0,0,0,0,0,0.491,0,0.482,0,0,1.384,0,0,0,0,0,0,0,0.615,0,0,0,0,0,0,1.449,0,0,0,0,0,0.421,0,0,1.739,1.674,0,0,0,0.737,0.507,0,0,0,0,0,0,0,0,0.91,0,0.659,0.604,0.444,0.539,0.799,1.022,0,0,0.549,0,0,0,0,1.792,0,0,2.106,0.128,0,0,0,0,0,0,0,0,0.699,0.285,0,0,0,0,0,0,0,0,0,0,0,1.268,0.47,0.691,0,1.081,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0.394,0,0,0,0,0.572,0,0,0.552,0.301,0.572,0,0,0,0,0.494,0.45,0.622,0,0,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116,0,0,0,0,0.973,0.838,0,3
0,0,0,0,0,0.975,0.36,0,0.506,1.357,0,0,0,0,0,0,0,0,0.464,0.376,0.779,0,0,0,0,0,0,0,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0,0,0,0,0,0,0,0,0,1.758,0,0.496,0,0,0,0,0,0,0,0,0,0,0,0.348,0.539,0,0,0.528,0,0.632,0.584,1.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,0,1.876,0,0,0,0.249,0,0,0,0,0,0,0,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,1.62,0,0,0,0,0,0,1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0,0,0,0.478,0,0,0,0,0.584,0,0.382,0,0,0,0,0,0,0,0,0.51,0.513,0,0,0,0,0,0,0.893,0,0,0.616,0,0,1.416,0,0,0,0,0,0,0,2.484,0,0,2.919,0,0,0,0,0,0,0,0.827,0,0.969,0,0,0,0,0,0,0.761,0,0,0,0,0,0,0.652,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382,0,0,0,0,0,0,0,0,0,0.475,0,0,0,0,0,0,0.765,0,0,0,0,0,0,0.686,0,0.862,0,0,0,0.271,0,0,0,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,0,0,3
0,0,0,0,0,0,0,0,0,1.245,0,0,0,0,0,0,0,0,0.426,0.345,0.715,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494,0,1.085,0,0,0,0,0,0,0,1.613,0,0.455,0,0,0,0,0,0,0,0,0,0,0,0.319,0.494,0,0,0.484,0,0,0.536,0,0,0,0.844,0,0,0,1.2,0,0,0,0,0,1.375,1.721,0,0,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.721,0,0,0,0,0,0,0,0,0,0.368,0.488,0,0,4.038,0,0,0,0,0,0,0,0,0.286,0,0,0,0.669,0,0,0,0.118,0,0,0,0,1.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.365,0,0,0,0,0.439,0,0,0,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,0,0,0,0.819,0,0.768,0.565,0,0,0,0,0,0.698,0,0,0,0,2.279,0.177,0.501,2.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0,0,0,0,0,0,0.598,0,0,1.375,0,0,0,0,0,0,0,0,1.448,0,1.268,1.237,0,0.824,0,0,0,0,0,0,0.435,0,0,0,0.728,0,0,0.702,0,0,0,0,0,0,0.629,0,0.791,0,0,0,0,0,0,0,0.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,3
0,0,0,0,0,0,0,0,0.957,0,0,0,0,0,0,0,0,1.658,0.877,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438,0,0,0,0,0,0,0,0,0,2.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1.165,0,0,0,0,0,0.414,0,0,0,0,0,0,0,0,0,0.38,0.307,0.637,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0,0,0,0,0,0.426,0,1.438,0,0.405,0,0,0,0,0,0,0,0,0,0.432,0,0.284,0.441,0,0,0.432,0,0,0.478,1.151,0,0.481,0,0,0,0,0,0.42,0,0,0,0,0,1.534,0,0,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655,1.534,0,0.516,0,0.204,0,0,1.144,0,0,0.328,0.435,0,0,0,0,0,0,1.568,0,0,0,0,0.255,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001,0,0,0,0,0,0,1.783,0,0.325,0,0,0,0,0.391,0,0,0,0,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0.503,0,0.906,1.158,0,0,0,0,0,0,0,2.031,0.157,0,2.387,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0.622,0,0,0,0,0,0,0.533,0,0,1.225,0,0,0,0,0,0.748,0,0.955,1.29,0,1.13,1.102,0,0.735,1.265,0,0,0,0,0,0,0,0,0,0.649,0,0,0.626,0,0,0,0,0,0,0.56,0,0.705,1.37,0,0,0.222,0,0,0,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173,0,0,1.165,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.411,0.684,0,0,0,0,0,0,0,0,0,1.001,0.529,0.429,0,0,0,0.932,0,0,0,0,0,0,0,0,0,0,0,1.242,0.439,0,0,0,0,0,0,0,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,0,0,0,1.249,0,2.139,0,0,1.301,0,0,0,1.595,0,0,0.458,0.606,0,0,0,1.125,0,0,0,0,0.666,0,0,0,0,0,0,0.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0.666,0,0,2.749,0,0,1.742,0,0,0.801,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0.852,1.264,0,0,0,0.868,0,0,0,0,0,0,0,0,0.202,0.278,0,0,0,0.522,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873,0.476,0,0,0,0,1.448,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.635,0,0,1.625,3
0,0,0,0,0,0,0,0,0.579,0,0,0,0,0,0,0.892,1.488,1.004,0.531,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0,0,0.617,0,0,0,0,0,0.668,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512,0,0,0,0,0,0,0,0,0,0,0,0,2.146,0,0.723,0,0.285,0,0,1.601,0,0,0.459,0,0,0,0,1.128,1.239,0,0,0,0.668,0,0,0.357,0,0,0,0,0,0,0,0.148,1.435,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0,0,0,0,0.668,0,0,2.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0,0,2.842,0,0,0,0.202,0,0,0,0,0.523,0,0,0,0,0,0,1.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,0,0,0,0,0,0,0,0,0,0,1.028,1.771,0,0,0,0,0,0,0,0,0,0,0,0,0.876,0.478,0.908,0,0,0,0,0,0,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0,0,0.911,1.195,0,0,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,0,0.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,3.489,0,0,0,0,2.096,0,0,0,0,0,0,0,1.668,0,0,0,0,0,0,0,0,0,0,2.291,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.465,0,0,0,0,0,0,0,1.392,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0,1.855,1.844,1.046,0,0,0,0,0,0,0,0,1.912,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,1.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,0,0,0,0,0,0,0,0,0,0,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198,0,0,0,0,0,0,0,1.749,0,0,0,0,0,0,0,0,0,0,2.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895,0,0,0,1.329,0,0,0,0,0,1.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0,0,0,0,0,0,1.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.005,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0.604,0,0,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,0,0,0,0,0,0,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935,0,0,2.059,0,0,0,0,0,0,0.76,0,0,3.536,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,2.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751,0.739,0.462,0,0,0,0,0,0,0,0.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0.99,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0.589,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912,1.106,0,0,0,0,0,0,0,0,0,0,0,0.809,0,0,0.361,0,0,0,0,0.547,0,1.585,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0,0,0,1.06,0,0,0,0,0,0,0,1.346,1.937,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0.288,0,0,0.255,0,0.358,0,0,0,0,0,0,0.551,0,0.621,0.328,0.266,0.551,0,0.441,0.578,0,0,0.494,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0.231,0,0,0,0.381,0,0.836,0,0.242,0,0,0.77,0.368,0.936,0,0,0.35,0.775,0,0.826,0,0,0,0,0,0.528,0.373,0.476,0.246,0.381,0,0,0.373,0,0.447,0,0,0.983,0.416,0,0,0,0.532,0,0.363,0,0.541,1.688,0,1.06,0,0,1.014,0.333,0,0,0,0,0,0,0.807,0,1.002,0,0,0.316,0,0,0,0.954,0,1.109,0.41,0,0,0,0.775,1.432,0,0.419,0.447,0.807,0.176,0.491,0.235,0,0,0,0,0,0,0.571,0,0,0,0,0,0,0.413,0.836,0.353,0.221,0.613,0.925,0.722,0,0,0,0.92,0.091,0,0,0.491,0,1.146,0.491,0,0,0,1.193,0,0,0,0,0,0,0,0.674,0.473,0,0,0,0,0,0,0,0.41,0,0.343,0,0,0,0.281,0,0,0,0,0.338,0,0,0.394,0,0.413,0.419,0.27,0,1.641,0,0,0,0.722,0.497,0,0.361,0.363,0,0,0,0,0,0,0.632,0,0.592,0.435,0.528,0.784,0,0,0.617,0.538,0,0,0,0,1.756,0.136,0.386,0,0.125,0.172,0,0,0,0.323,0.261,0,0.757,0,0.279,0,0.821,0.632,0,0,0.538,0.647,0.561,0,0.871,0.788,0,0.461,0,0.255,0,0.588,0,0.361,0.757,0,0.647,0,0.826,1.116,0.693,0,0,0,0,0,0,0,0,0.336,0,0.336,0,0,0,0,0,0,0,0.295,0,0,0,0,0,0,0.441,0.61,0,0,0,0.192,1.153,0.898,0.892,0.506,0,0,0.775,0,0,0.812,0.628,0.643,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0.414,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,2.641,0.375,0,0,0,0,0,1.358,1.31,0,1.577,1.668,0,0,0,0,0,0.569,0,0,0,0,1.366,0,0,0,0.858,0.606,0.773,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0.541,0,0,0,0,0,1.382,0,0,0,0,0,0,0,0,0,0,1.607,0,0,0,0,0,0,0,0,0,0,1.31,0.286,0,0,0,0,0,0,0,0,0,0,1.133,0,0,0,0,0,0,0,0.358,0,0,0,0,1.187,0,0,0.148,0,0,0,0,1.861,0.797,0,1.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,0,0,0,0,0,1.766,0,0,0,0,0.812,0,0,0.671,0,0.439,2.768,2.665,0,0,0,0,0,1.342,0,0,0,0,0,2.123,0,0,1.026,0,0,0,0,1.273,0,0,0,0,0,0,0,0,0,0.221,0,0,0.203,0.28,0,0,0,0.525,0.424,0,0,0,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,0,0,0,0,0,1.777,0,0,0,0.545,0.627,0,0,0,0,0,0,0,0,0,0.911,0,0,0,0,0,0,0,0,0,0,0.312,0,0,0,0,1.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
